CASEID,ehg3_01b,ehg3_02b,ehg3_03b,ehg3_04b,ehg3_05b,eop_200,eop_210,eop_220,eop_230,eop_240,famincg2,ttlincg2
 4774, 1,6,6,6,6,96,6,6,6,6,1,1
 4775, 4,6,6,4,6, 2,2,6,6,6,3,2
 4776, 5,6,6,6,6, 2,1,6,6,6,2,2
 4777, 6,6,6,6,6, 4,6,6,4,6,5,3
 4778, 6,6,6,6,6, 4,6,6,4,6,6,6
 4779, 4,6,6,3,6, 6,6,6,6,6,5,3
 4780, 2,1,6,6,6,96,6,6,6,6,4,4
 4781, 1,6,6,6,6,97,6,6,6,6,2,2
 4782, 7,6,6,6,3, 4,6,6,3,6,2,2
 4783, 1,6,6,6,6, 1,6,6,6,6,2,1
 4784, 4,6,6,4,6,96,6,6,6,6,2,2
 4785, 1,6,6,6,6,96,6,6,6,6,1,1
 4786, 7,6,6,6,1, 4,6,6,3,6,6,4
 4787, 1,6,6,6,6,96,6,6,6,6,1,1
 4788, 4,6,6,4,6, 2,1,6,6,6,4,2
 4789, 4,6,6,3,6, 4,6,6,3,6,5,2
 4790, 1,6,6,6,6,96,6,6,6,6,1,1
 4791, 5,6,6,6,6, 4,6,6,3,6,3,2
 4792, 1,6,6,6,6,96,6,6,6,6,1,1
 4793, 2,1,6,6,6, 6,6,6,6,6,2,2
 4794, 2,1,6,6,6,96,6,6,6,6,2,2
 4795, 1,6,6,6,6, 2,1,6,6,6,5,4
 4796, 1,6,6,6,6,96,6,6,6,6,1,1
 4797, 4,6,6,3,6,96,6,6,6,6,3,3
 4798, 1,6,6,6,6, 1,6,6,6,6,2,1
 4799, 3,6,2,6,6,96,6,6,6,6,3,2
 4800, 4,6,6,3,6, 7,6,6,6,3,6,4
 4801, 2,2,6,6,6,96,6,6,6,6,3,3
 4802, 1,6,6,6,6,96,6,6,6,6,1,1
 4803, 2,1,6,6,6, 2,1,6,6,6,4,1
 4804, 6,6,6,6,6, 6,6,6,6,6,5,2
 4805, 4,6,6,4,6, 3,6,2,6,6,4,2
 4806, 4,6,6,4,6,96,6,6,6,6,1,1
 4807, 3,6,2,6,6,96,6,6,6,6,2,2
 4808, 4,6,6,3,6, 3,6,2,6,6,4,2
 4809, 2,1,6,6,6,96,6,6,6,6,3,3
 4810, 4,6,6,3,6,96,6,6,6,6,3,3
 4811, 2,1,6,6,6,96,6,6,6,6,2,2
 4812, 6,6,6,6,6, 6,6,6,6,6,4,4
 4813, 2,1,6,6,6, 5,6,6,6,6,6,3
 4814, 2,1,6,6,6,96,6,6,6,6,1,1
 4815, 3,6,1,6,6, 2,1,6,6,6,3,3
 4816, 3,6,2,6,6, 3,6,2,6,6,6,2
 4817, 2,1,6,6,6, 2,1,6,6,6,3,2
 4818, 5,6,6,6,6,96,6,6,6,6,2,2
 4819, 6,6,6,6,6, 7,6,6,6,3,4,1
 4820, 1,6,6,6,6, 7,6,6,6,4,1,1
 4821, 6,6,6,6,6,96,6,6,6,6,4,4
 4822, 2,1,6,6,6, 2,1,6,6,6,3,1
 4823, 2,1,6,6,6,96,6,6,6,6,1,1
 4824, 7,6,6,6,3,96,6,6,6,6,2,2
 4825, 2,1,6,6,6,96,1,6,6,6,1,1
 4826, 2,1,6,6,6, 4,6,6,2,6,6,1
 4827, 4,6,6,4,6,96,6,6,6,6,3,2
 4828, 1,6,6,6,6,96,6,6,6,6,1,1
 4829, 7,6,6,6,4, 6,6,6,6,6,6,6
 4830, 2,2,6,6,6, 2,1,6,6,6,5,5
 4831, 1,6,6,6,6, 1,6,6,6,6,4,2
 4832, 2,1,6,6,6,96,6,6,6,6,2,2
 4833, 6,6,6,6,6, 6,6,6,6,6,6,4
 4834, 4,6,6,2,6, 4,6,6,3,6,4,3
 4835, 6,6,6,6,6, 4,6,6,4,6,6,6
 4836, 1,6,6,6,6, 4,6,6,4,6,4,1
 4837, 5,6,6,6,6, 6,6,6,6,6,5,2
 4838, 4,6,6,3,6, 2,1,6,6,6,4,1
 4839, 6,6,6,6,6, 4,6,6,3,6,6,4
 4840, 4,6,6,3,6,96,6,6,6,6,1,1
 4841,99,6,6,6,2,96,6,6,6,6,6,3
 4842, 1,6,6,6,6,96,6,6,6,6,2,2
 4843, 4,6,6,3,6,96,6,6,6,6,1,1
 4844, 2,1,6,6,6,96,6,6,6,6,2,2
 4845, 5,6,6,6,6,96,6,6,6,6,1,1
 4846, 1,6,6,6,6, 1,6,6,6,6,5,1
 4847, 4,6,6,4,6, 4,6,6,4,6,6,4
 4848, 3,6,2,6,6,96,6,6,6,6,2,2
 4849, 1,6,6,6,6, 1,6,6,6,6,3,2
 4850, 2,1,6,6,6,96,6,6,6,6,4,3
 4851, 2,1,6,6,6,96,6,6,6,6,3,3
 4852, 4,6,6,4,6, 4,6,6,3,6,2,2
 4853, 7,6,6,6,3, 4,6,6,4,6,6,3
 4854, 3,6,2,6,6,96,6,6,6,6,2,2
 4855, 5,6,6,6,6,96,6,6,6,6,1,1
 4856, 4,6,6,4,6,96,6,6,6,6,3,3
 4857, 6,6,6,6,6, 6,6,6,6,6,4,1
 4858, 5,6,6,6,6, 3,6,2,6,6,4,2
 4859, 6,6,6,6,6, 7,6,6,6,3,6,1
 4860, 3,6,2,6,6,96,6,6,6,6,3,3
 4861, 1,6,6,6,6, 2,1,6,6,6,3,2
 4862, 2,1,6,6,6,96,6,6,6,6,3,3
 4863, 6,6,6,6,6, 3,6,2,6,6,6,6
 4864, 4,6,6,3,6,96,6,6,6,6,2,2
 4865, 7,6,6,6,1, 6,6,6,6,6,4,3
 4866, 3,6,1,6,6, 3,6,2,6,6,2,1
 4867, 6,6,6,6,6,96,6,6,6,6,6,6
 4868, 7,6,6,6,3, 4,6,6,4,6,5,3
 4869, 6,6,6,6,6, 6,6,6,6,6,6,6
 4870, 4,6,6,2,6, 2,1,6,6,6,3,1
 4871, 4,6,6,3,6,96,6,6,6,6,3,3
 4872, 4,6,6,3,6,96,6,6,6,6,5,3
 4873, 7,6,6,6,3, 6,6,6,6,6,4,4
 4874, 3,6,2,6,6,97,6,6,6,6,1,1
 4875, 2,1,6,6,6, 7,6,6,6,3,4,2
 4876, 6,6,6,6,6,96,6,6,6,6,6,5
 4877, 7,6,6,6,1,96,6,6,6,6,3,3
 4878, 2,1,6,6,6, 4,6,6,3,6,3,3
 4879, 2,2,6,6,6, 2,1,6,6,6,3,3
 4880, 2,1,6,6,6,96,6,6,6,6,1,1
 4881, 1,6,6,6,6, 1,6,6,6,6,2,2
 4882, 6,6,6,6,6, 6,6,6,6,6,6,2
 4883, 2,1,6,6,6, 2,1,6,6,6,1,1
 4884, 3,6,2,6,6, 2,1,6,6,6,3,3
 4885, 1,6,6,6,6, 2,1,6,6,6,4,2
 4886, 4,6,6,4,6,96,6,6,6,6,3,3
 4887, 6,6,6,6,6, 6,6,6,6,6,1,1
 4888, 6,6,6,6,6, 6,6,6,6,6,3,3
 4889, 4,6,6,3,6, 4,6,6,3,6,5,2
 4890, 4,6,6,4,6, 4,6,6,4,6,5,1
 4891, 2,1,6,6,6, 3,6,2,6,6,6,6
 4892, 4,6,6,3,6, 4,6,6,3,6,6,1
 4893, 2,1,6,6,6,98,6,6,6,6,6,3
 4894, 1,6,6,6,6,96,6,6,6,6,1,1
 4895, 2,1,6,6,6,96,6,6,6,6,4,1
 4896, 4,6,6,2,6, 2,1,6,6,6,6,2
 4897, 2,1,6,6,6,96,6,6,6,6,2,2
 4898, 3,6,2,6,6, 1,6,6,6,6,4,1
 4899, 2,1,6,6,6,96,6,6,6,6,3,1
 4900, 7,6,6,6,3,96,6,6,6,6,4,3
 4901, 5,6,6,6,6,96,6,6,6,6,3,3
 4902, 1,6,6,6,6, 2,1,6,6,6,2,1
 4903, 6,6,6,6,6, 4,6,6,3,6,4,1
 4904, 7,6,6,6,2, 7,6,6,6,3,6,6
 4905, 4,6,6,3,6, 4,6,6,2,6,2,2
 4906, 6,6,6,6,6,96,6,6,6,6,4,4
 4907, 4,6,6,2,6, 2,1,6,6,6,6,3
 4908, 2,1,6,6,6,96,6,6,6,6,2,2
 4909, 2,1,6,6,6, 1,6,6,6,6,2,1
 4910, 2,1,6,6,6,96,6,6,6,6,4,4
 4911, 1,6,6,6,6,96,6,6,6,6,1,1
 4912, 2,1,6,6,6,96,6,6,6,6,6,6
 4913, 4,6,6,2,6,96,6,6,6,6,3,1
 4914, 4,6,6,3,6, 2,1,6,6,6,2,2
 4915, 6,6,6,6,6,96,6,6,6,6,6,1
 4916, 6,6,6,6,6, 2,1,6,6,6,6,3
 4917, 4,6,6,3,6,96,6,6,6,6,1,1
 4918, 1,6,6,6,6,96,6,6,6,6,2,2
 4919, 2,2,6,6,6, 2,2,6,6,6,3,3
 4920, 1,6,6,6,6,96,6,6,6,6,2,2
 4921, 6,6,6,6,6, 6,6,6,6,6,4,1
 4922, 4,6,6,4,6,96,6,6,6,6,3,3
 4923, 4,6,6,4,6,96,6,6,6,6,3,3
 4924, 3,6,7,6,6,96,6,6,6,6,2,2
 4925, 4,6,6,2,6, 4,6,6,4,6,2,2
 4926, 6,6,6,6,6, 6,6,6,6,6,6,6
 4927, 5,6,6,6,6, 2,1,6,6,6,6,3
 4928, 6,6,6,6,6, 7,6,6,6,1,6,3
 4929, 2,1,6,6,6, 2,1,6,6,6,6,4
 4930, 7,6,6,6,3, 6,6,6,6,6,6,4
 4931, 5,6,6,6,6,96,6,6,6,6,3,3
 4932, 2,1,6,6,6,96,6,6,6,6,1,1
 4933, 2,2,6,6,6, 6,6,6,6,6,4,3
 4934, 6,6,6,6,6, 1,6,6,6,6,6,5
 4935, 7,6,6,6,1, 7,6,6,6,1,6,3
 4936, 4,6,6,3,6, 4,6,6,4,6,3,1
 4937, 6,6,6,6,6,96,6,6,6,6,6,6
 4938, 3,6,2,6,6,96,6,6,6,6,2,2
 4939, 4,6,6,3,6, 4,6,6,4,6,5,3
 4940, 3,6,2,6,6,96,6,6,6,6,2,2
 4941, 6,6,6,6,6,96,6,6,6,6,6,6
 4942, 6,6,6,6,6,96,6,6,6,6,2,2
 4943, 1,6,6,6,6,96,6,6,6,6,1,1
 4944, 4,6,6,4,6, 4,6,6,2,6,4,2
 4945, 2,1,6,6,6, 6,6,6,6,6,3,1
 4946, 4,6,6,3,6,96,6,6,6,6,3,3
 4947, 3,6,1,6,6, 2,1,6,6,6,6,3
 4948, 7,6,6,6,3, 7,6,6,6,3,6,3
 4949, 1,6,6,6,6, 2,1,6,6,6,6,2
 4950, 2,1,6,6,6,96,6,6,6,6,2,1
 4951, 4,6,6,4,6, 6,6,6,6,6,2,2
 4952, 1,6,6,6,6, 2,2,6,6,6,4,3
 4953, 1,6,6,6,6, 4,6,6,4,6,1,1
 4954, 4,6,6,4,6, 4,6,6,4,6,4,4
 4955, 2,1,6,6,6,96,6,6,6,6,3,2
 4956, 6,6,6,6,6, 6,6,6,6,6,6,4
 4957, 2,1,6,6,6, 2,1,6,6,6,2,1
 4958, 2,1,6,6,6, 2,1,6,6,6,1,1
 4959, 2,2,6,6,6, 1,6,6,6,6,5,2
 4960, 7,6,6,6,3, 7,6,6,6,3,5,1
 4961, 2,2,6,6,6,96,6,6,6,6,2,2
 4962, 6,6,6,6,6, 7,6,6,6,3,6,4
 4963, 2,1,6,6,6,96,6,6,6,6,2,2
 4964, 6,6,6,6,6,96,6,6,6,6,3,3
 4965, 4,6,6,3,6,96,6,6,6,6,2,2
 4966, 3,6,2,6,6,96,6,6,6,6,3,3
 4967, 1,6,6,6,6,96,6,6,6,6,1,1
 4968, 6,6,6,6,6, 4,6,6,4,6,6,3
 4969, 7,6,6,6,4, 6,6,6,6,6,6,3
 4970, 5,6,6,6,6, 2,1,6,6,6,5,2
 4971, 4,6,6,3,6, 1,6,6,6,6,5,3
 4972, 7,6,6,6,4, 6,6,6,6,6,6,6
 4973, 3,6,1,6,6, 2,1,6,6,6,3,2
 4974, 6,6,6,6,6,96,6,6,6,6,2,2
 4975, 6,6,6,6,6,97,6,6,6,6,4,1
 4976, 3,6,2,6,6, 4,6,6,7,6,5,2
 4977, 2,1,6,6,6, 1,6,6,6,6,3,1
 4978, 2,2,6,6,6, 2,1,6,6,6,3,2
 4979, 2,1,6,6,6,96,6,6,6,6,6,1
 4980, 3,6,1,6,6,96,6,6,6,6,2,2
 4981, 4,6,6,2,6,96,6,6,6,6,1,1
 4982, 7,6,6,6,1, 7,6,6,6,1,6,4
 4983, 1,6,6,6,6,96,6,6,6,6,5,1
 4984, 6,6,6,6,6, 2,1,6,6,6,3,2
 4985, 2,2,6,6,6, 3,6,2,6,6,3,1
 4986, 4,6,6,3,6, 4,6,6,3,6,6,3
 4987, 2,1,6,6,6, 6,6,6,6,6,6,4
 4988, 2,1,6,6,6,96,6,6,6,6,1,1
 4989, 4,6,6,3,6, 7,6,6,6,3,4,4
 4990, 6,6,6,6,6, 5,6,6,6,6,3,2
 4991, 2,1,6,6,6,96,6,6,6,6,3,3
 4992, 2,1,6,6,6,96,6,6,6,6,3,3
 4993, 4,6,6,4,6, 6,6,6,6,6,4,3
 4994, 6,6,6,6,6,96,6,6,6,6,3,3
 4995, 7,6,6,6,1, 6,6,6,6,6,3,3
 4996, 4,6,6,4,6,96,6,6,6,6,3,3
 4997, 2,1,6,6,6, 2,1,6,6,6,6,3
 4998, 6,6,6,6,6,96,6,6,6,6,4,3
 4999, 1,6,6,6,6, 2,1,6,6,6,3,2
 5000, 5,6,6,6,6,96,6,6,6,6,6,1
 5001, 1,6,6,6,6,97,6,6,6,6,2,2
 5002, 6,6,6,6,6, 7,6,6,6,3,4,2
 5003, 3,6,2,6,6, 4,6,6,4,6,6,3
 5004, 7,6,6,6,3, 4,6,6,3,6,6,3
 5005, 6,6,6,6,6, 7,6,6,6,1,6,6
 5006, 2,1,6,6,6,96,6,6,6,6,6,2
 5007, 6,6,6,6,6, 6,6,6,6,6,4,1
 5008, 6,6,6,6,6, 6,6,6,6,6,4,3
 5009, 2,2,6,6,6, 2,1,6,6,6,3,2
 5010, 6,6,6,6,6,96,6,6,6,6,3,3
 5011, 4,6,6,3,6,96,6,6,6,6,2,2
 5012, 4,6,6,4,6, 1,6,6,6,6,6,2
 5013, 3,6,2,6,6,96,6,6,6,6,2,2
 5014, 6,6,6,6,6,96,6,6,6,6,6,6
 5015, 1,6,6,6,6, 1,6,6,6,6,2,1
 5016, 7,6,6,6,1, 6,6,6,6,6,4,2
 5017, 4,6,6,3,6, 2,1,6,6,6,3,1
 5018, 1,6,6,6,6,96,6,6,6,6,2,2
 5019, 6,6,6,6,6, 7,6,6,6,3,2,2
 5020, 4,6,6,4,6, 6,6,6,6,6,4,2
 5021, 1,6,6,6,6,96,6,6,6,6,1,1
 5022, 3,6,1,6,6, 2,1,6,6,6,2,2
 5023, 2,1,6,6,6, 2,1,6,6,6,2,1
 5024, 2,1,6,6,6, 6,6,6,6,6,3,1
 5025, 4,6,6,3,6,96,6,6,6,6,1,1
 5026, 2,2,6,6,6, 4,6,6,4,6,4,4
 5027, 4,6,6,4,6, 4,6,6,3,6,4,4
 5028, 1,6,6,6,6,96,6,6,6,6,1,1
 5029, 2,1,6,6,6, 4,6,6,2,6,6,1
 5030, 3,6,2,6,6,96,6,6,6,6,1,1
 5031, 1,6,6,6,6,96,6,6,6,6,5,2
 5032, 5,6,6,6,6,96,6,6,6,6,1,1
 5033, 3,6,1,6,6, 4,6,6,4,6,4,2
 5034, 6,6,6,6,6, 4,6,6,7,6,4,4
 5035, 3,6,2,6,6, 2,1,6,6,6,3,3
 5036, 4,6,6,2,6,96,6,6,6,6,2,2
 5037, 2,1,6,6,6, 2,1,6,6,6,4,2
 5038, 6,6,6,6,6,96,6,6,6,6,2,2
 5039, 7,6,6,6,4,96,6,6,6,6,4,4
 5040, 4,6,6,2,6,96,6,6,6,6,3,3
 5041, 4,6,6,3,6, 7,6,6,6,3,2,2
 5042, 6,6,6,6,6, 6,6,6,6,6,3,2
 5043, 6,6,6,6,6,96,6,6,6,6,3,3
 5044, 4,6,6,3,6, 1,6,6,6,6,2,1
 5045, 4,6,6,2,6,96,6,6,6,6,1,1
 5046, 2,1,6,6,6, 4,6,6,3,6,3,2
 5047, 4,6,6,3,6,96,6,6,6,6,2,2
 5048, 7,6,6,6,3, 7,6,6,6,3,6,4
 5049, 6,6,6,6,6, 5,6,6,6,6,6,2
 5050, 2,1,6,6,6,96,6,6,6,6,1,1
 5051, 4,6,6,3,6,96,6,6,6,6,2,2
 5052, 3,6,1,6,6, 2,1,6,6,6,6,6
 5053, 4,6,6,4,6, 2,2,6,6,6,6,2
 5054, 2,1,6,6,6,96,6,6,6,6,1,1
 5055, 2,1,6,6,6, 2,1,6,6,6,5,2
 5056, 3,6,1,6,6, 2,1,6,6,6,6,3
 5057, 2,1,6,6,6,96,6,6,6,6,2,2
 5058, 6,6,6,6,6,96,6,6,6,6,6,4
 5059, 4,6,6,4,6,96,6,6,6,6,3,3
 5060, 2,1,6,6,6,96,6,6,6,6,1,1
 5061, 1,6,6,6,6, 5,6,6,6,6,5,1
 5062, 1,6,6,6,6, 2,1,6,6,6,6,6
 5063, 1,6,6,6,6,96,6,6,6,6,1,1
 5064, 4,6,6,4,6, 4,6,6,3,6,4,2
 5065, 3,6,2,6,6, 2,1,6,6,6,6,3
 5066, 1,6,6,6,6, 2,1,6,6,6,2,2
 5067, 6,6,6,6,6, 7,6,6,6,3,6,2
 5068, 1,6,6,6,6,96,6,6,6,6,1,1
 5069, 2,1,6,6,6,96,6,6,6,6,1,1
 5070, 1,6,6,6,6,96,6,6,6,6,2,1
 5071, 2,1,6,6,6,96,6,6,6,6,5,1
 5072, 1,6,6,6,6, 6,6,6,6,6,5,1
 5073, 4,6,6,3,6,96,6,6,6,6,2,2
 5074, 1,6,6,6,6,96,6,6,6,6,1,1
 5075, 1,6,6,6,6,96,6,6,6,6,4,1
 5076, 2,1,6,6,6,96,6,6,6,6,2,2
 5077, 4,6,6,4,6, 2,1,6,6,6,5,2
 5078, 7,6,6,6,3,96,6,6,6,6,6,6
 5079, 2,1,6,6,6, 6,6,6,6,6,4,1
 5080, 2,1,6,6,6,96,6,6,6,6,3,3
 5081, 1,6,6,6,6,96,6,6,6,6,5,1
 5082, 7,6,6,6,3, 4,6,6,3,6,6,4
 5083, 6,6,6,6,6,96,6,6,6,6,3,3
 5084, 6,6,6,6,6, 6,6,6,6,6,3,1
 5085, 1,6,6,6,6, 4,6,6,4,6,4,2
 5086, 1,6,6,6,6,96,6,6,6,6,4,1
 5087, 1,6,6,6,6, 1,6,6,6,6,4,1
 5088, 7,6,6,6,3, 7,6,6,6,3,6,3
 5089, 1,6,6,6,6, 2,2,6,6,6,5,3
 5090, 4,6,6,3,6, 4,6,6,3,6,6,1
 5091, 2,1,6,6,6, 2,1,6,6,6,6,2
 5092, 6,6,6,6,6, 7,6,6,6,1,3,3
 5093, 2,1,6,6,6,96,6,6,6,6,2,2
 5094, 4,6,6,4,6,96,6,6,6,6,2,2
 5095, 1,6,6,6,6, 1,6,6,6,6,5,4
 5096, 2,1,6,6,6, 6,6,6,6,6,6,1
 5097, 6,6,6,6,6, 6,6,6,6,6,6,6
 5098, 6,6,6,6,6, 3,6,2,6,6,5,1
 5099, 6,6,6,6,6, 2,1,6,6,6,4,1
 5100, 4,6,6,4,6, 2,1,6,6,6,2,2
 5101, 2,1,6,6,6, 2,1,6,6,6,4,3
 5102, 1,6,6,6,6, 2,1,6,6,6,6,3
 5103, 2,1,6,6,6, 3,6,1,6,6,6,2
 5104, 3,6,1,6,6, 3,6,1,6,6,3,1
 5105, 6,6,6,6,6,96,6,6,6,6,2,1
 5106, 7,6,6,6,3, 7,6,6,6,3,5,1
 5107, 4,6,6,4,6, 6,6,6,6,6,5,3
 5108, 2,1,6,6,6,96,6,6,6,6,5,2
 5109, 2,1,6,6,6,96,6,6,6,6,5,1
 5110, 3,6,2,6,6,96,6,6,6,6,2,2
 5111, 6,6,6,6,6, 6,6,6,6,6,6,4
 5112, 7,6,6,6,3, 6,6,6,6,6,6,6
 5113, 6,6,6,6,6, 6,6,6,6,6,6,6
 5114, 1,6,6,6,6, 1,6,6,6,6,4,2
 5115,97,6,6,6,6,97,6,6,6,6,2,1
 5116,98,6,6,6,6,96,6,6,6,6,6,6
 5117, 2,1,6,6,6,96,6,6,6,6,4,4
 5118, 7,6,6,6,3,96,6,6,6,6,4,4
 5119, 2,2,6,6,6,96,6,6,6,6,2,2
 5120, 7,6,6,6,3, 7,6,6,6,3,5,1
 5121, 2,1,6,6,6,96,6,6,6,6,6,1
 5122, 3,6,2,6,6, 2,1,6,6,6,5,2
 5123, 7,6,6,6,3, 6,6,6,6,6,4,4
 5124, 4,6,6,2,6,96,6,6,6,6,3,3
 5125, 1,6,6,6,6,96,6,6,6,6,6,6
 5126,99,6,6,6,6,96,6,6,6,6,3,3
 5127, 2,2,6,6,6, 4,6,6,4,6,5,2
 5128, 2,1,6,6,6, 1,6,6,6,6,3,2
 5129, 4,6,6,3,6, 2,1,6,6,6,4,2
 5130, 4,6,6,2,6, 1,6,6,6,6,1,1
 5131, 1,6,6,6,6, 1,6,6,6,6,2,1
 5132, 1,6,6,6,6, 1,6,6,6,6,2,1
 5133, 2,1,6,6,6, 1,6,6,6,6,3,2
 5134, 2,1,6,6,6,97,6,6,6,6,6,4
 5135, 2,1,6,6,6,96,6,6,6,6,1,1
 5136, 7,6,6,6,3, 7,6,6,6,3,6,5
 5137, 4,6,6,3,6,96,6,6,6,6,2,2
 5138, 1,6,6,6,6,96,6,6,6,6,1,1
 5139, 1,6,6,6,6,96,6,6,6,6,3,1
 5140, 4,6,6,2,6, 1,6,6,6,6,2,1
 5141, 6,6,6,6,6,96,6,6,6,6,2,2
 5142, 3,6,1,6,6, 6,6,6,6,6,2,2
 5143, 3,6,1,6,6,96,6,6,6,6,2,2
 5144, 6,6,6,6,6, 6,6,6,6,6,6,3
 5145, 6,6,6,6,6, 3,6,2,6,6,4,2
 5146, 3,6,2,6,6, 4,6,6,3,6,6,4
 5147, 4,6,6,3,6,96,6,6,6,6,2,2
 5148, 2,1,6,6,6,96,6,6,6,6,2,2
 5149, 1,6,6,6,6,96,6,6,6,6,3,3
 5150, 6,6,6,6,6,96,6,6,6,6,6,1
 5151, 2,1,6,6,6, 4,6,6,4,6,4,4
 5152, 4,6,6,2,6, 3,6,1,6,6,2,2
 5153, 6,6,6,6,6, 7,6,6,6,3,6,4
 5154, 6,6,6,6,6, 7,6,6,6,2,6,3
 5155, 7,6,6,6,3, 4,6,6,3,6,6,4
 5156, 3,6,2,6,6,96,6,6,6,6,1,1
 5157, 5,6,6,6,6, 7,6,6,6,3,6,5
 5158, 2,1,6,6,6, 2,1,6,6,6,4,3
 5159, 4,6,6,4,6,97,6,6,6,6,3,3
 5160, 1,6,6,6,6, 2,1,6,6,6,2,1
 5161, 6,6,6,6,6, 6,6,6,6,6,6,2
 5162, 6,6,6,6,6, 6,6,6,6,6,4,1
 5163, 3,6,7,6,6,97,6,6,6,6,2,2
 5164, 2,1,6,6,6,97,6,6,6,6,3,2
 5165, 1,6,6,6,6, 1,6,6,6,6,5,4
 5166, 3,6,1,6,6, 7,6,6,6,3,5,3
 5167, 6,6,6,6,6, 6,6,6,6,6,6,3
 5168, 7,6,6,6,1, 6,6,6,6,6,6,2
 5169, 2,1,6,6,6, 4,6,6,3,6,2,2
 5170, 6,6,6,6,6, 2,2,6,6,6,5,2
 5171, 6,6,6,6,6, 6,6,6,6,6,2,2
 5172, 4,6,6,2,6, 2,1,6,6,6,5,2
 5173, 7,6,6,6,1, 4,6,6,4,6,6,4
 5174, 4,6,6,4,6,96,6,6,6,6,2,2
 5175, 5,6,6,6,6,96,6,6,6,6,2,2
 5176, 2,1,6,6,6, 2,1,6,6,6,4,3
 5177, 1,6,6,6,6,96,6,6,6,6,1,1
 5178, 4,6,6,4,6,96,6,6,6,6,1,1
 5179, 4,6,6,3,6,96,6,6,6,6,3,3
 5180, 2,1,6,6,6, 2,1,6,6,6,3,2
 5181, 1,6,6,6,6,96,6,6,6,6,3,1
 5182, 6,6,6,6,6,96,6,6,6,6,3,3
 5183, 6,6,6,6,6,96,6,6,6,6,6,6
 5184, 6,6,6,6,6, 4,6,6,7,6,6,6
 5185, 1,6,6,6,6,96,6,6,6,6,2,1
 5186, 2,1,6,6,6,96,6,6,6,6,1,1
 5187, 2,1,6,6,6, 4,6,6,3,6,6,4
 5188, 2,2,6,6,6, 2,1,6,6,6,2,2
 5189, 3,6,2,6,6, 2,1,6,6,6,2,1
 5190, 5,6,6,6,6, 4,6,6,4,6,3,2
 5191, 2,1,6,6,6, 1,6,6,6,6,4,1
 5192, 5,6,6,6,6, 3,6,2,6,6,3,3
 5193, 4,6,6,3,6,96,6,6,6,6,1,1
 5194, 6,6,6,6,6, 2,1,6,6,6,6,2
 5195, 6,6,6,6,6, 4,6,6,3,6,4,1
 5196, 1,6,6,6,6,96,6,6,6,6,1,1
 5197, 2,2,6,6,6, 2,1,6,6,6,5,3
 5198, 4,6,6,3,6,96,6,6,6,6,3,2
 5199, 7,6,6,6,3, 6,6,6,6,6,4,4
 5200, 4,6,6,3,6, 4,6,6,7,6,6,2
 5201, 4,6,6,4,6,96,6,6,6,6,2,2
 5202, 4,6,6,4,6, 6,6,6,6,6,6,4
 5203, 2,1,6,6,6,96,6,6,6,6,2,2
 5204, 4,6,6,4,6,97,6,6,6,6,3,2
 5205, 4,6,6,3,6, 4,6,6,3,6,4,1
 5206, 6,6,6,6,6,96,6,6,6,6,3,3
 5207, 4,6,6,3,6,96,6,6,6,6,1,1
 5208, 4,6,6,2,6,96,6,6,6,6,6,6
 5209, 6,6,6,6,6, 2,1,6,6,6,3,3
 5210, 1,6,6,6,6, 2,1,6,6,6,3,2
 5211, 4,6,6,3,6,96,6,6,6,6,2,2
 5212, 2,2,6,6,6,96,6,6,6,6,1,1
 5213, 4,6,6,3,6, 2,1,6,6,6,3,2
 5214, 2,1,6,6,6,96,6,6,6,6,3,3
 5215, 1,6,6,6,6, 2,2,6,6,6,5,1
 5216, 4,6,6,3,6,97,6,6,6,6,5,2
 5217, 7,6,6,6,3, 2,1,6,6,6,3,3
 5218, 3,6,1,6,6,96,6,6,6,6,3,3
 5219, 2,1,6,6,6,96,6,6,6,6,1,1
 5220, 1,6,6,6,6,96,6,6,6,6,3,1
 5221, 6,6,6,6,6,96,6,6,6,6,6,6
 5222, 4,6,6,3,6,96,6,6,6,6,3,2
 5223, 4,6,6,2,6,96,6,6,6,6,2,2
 5224, 2,2,6,6,6, 3,6,1,6,6,3,2
 5225, 2,1,6,6,6, 2,1,6,6,6,5,2
 5226, 6,6,6,6,6, 6,6,6,6,6,6,4
 5227, 4,6,6,3,6,96,6,6,6,6,2,2
 5228, 4,6,6,3,6, 3,6,2,6,6,5,3
 5229, 6,6,6,6,6,96,6,6,6,6,2,2
 5230, 2,1,6,6,6,96,6,6,6,6,1,1
 5231, 6,6,6,6,6, 2,2,6,6,6,5,3
 5232, 2,1,6,6,6, 2,2,6,6,6,3,2
 5233, 1,6,6,6,6, 2,1,6,6,6,4,3
 5234, 2,1,6,6,6, 6,6,6,6,6,6,3
 5235, 3,6,2,6,6, 4,6,6,7,6,4,4
 5236, 4,6,6,3,6, 6,6,6,6,6,6,3
 5237, 5,6,6,6,6, 7,6,6,6,3,5,1
 5238, 6,6,6,6,6, 6,6,6,6,6,6,1
 5239, 7,6,6,6,3,97,6,6,6,6,4,4
 5240, 2,2,6,6,6,96,6,6,6,6,2,2
 5241, 6,6,6,6,6, 5,6,6,6,6,6,5
 5242, 4,6,6,3,6, 1,6,6,6,6,4,3
 5243, 1,6,6,6,6, 1,6,6,6,6,4,2
