CASEID,ehg3_01b,ehg3_02b,ehg3_03b,ehg3_04b,ehg3_05b,eop_200,eop_210,eop_220,eop_230,eop_240
  556, 6,6,6,6,6, 7,6,6,6,3
  557, 5,6,6,6,6,97,6,6,6,6
  558, 5,6,6,6,6,96,6,6,6,6
  559, 3,6,2,6,6,96,6,6,6,6
  560, 3,6,1,6,6, 2,2,6,6,6
  561, 4,6,6,4,6,97,6,6,6,6
  562, 1,6,6,6,6,96,6,6,6,6
  563, 2,1,6,6,6, 4,6,6,2,6
  564, 4,6,6,3,6,96,6,6,6,6
  565, 7,6,6,6,1, 4,6,6,3,6
  566, 6,6,6,6,6, 2,1,6,6,6
  567, 2,1,6,6,6, 2,1,6,6,6
  568, 1,6,6,6,6,96,6,6,6,6
  569, 6,6,6,6,6,96,6,6,6,6
  570, 5,6,6,6,6, 6,6,6,6,6
  571, 1,6,6,6,6,96,6,6,6,6
  572, 2,1,6,6,6, 4,6,6,3,6
  573, 4,6,6,3,6, 6,6,6,6,6
  574, 6,6,6,6,6, 6,6,6,6,6
  575, 4,6,6,3,6, 2,1,6,6,6
  576, 6,6,6,6,6, 6,6,6,6,6
  577, 2,2,6,6,6, 1,6,6,6,6
  578, 4,6,6,3,6, 2,1,6,6,6
  579, 1,6,6,6,6,96,6,6,6,6
  580, 7,6,6,6,1,96,6,6,6,6
  581, 3,6,1,6,6, 3,6,2,6,6
  582, 2,1,6,6,6, 2,1,6,6,6
  583, 1,6,6,6,6, 1,6,6,6,6
  584, 7,6,6,6,3, 2,7,6,6,6
  585, 2,1,6,6,6, 5,6,6,6,6
  586, 2,1,6,6,6, 2,1,6,6,6
  587, 4,6,6,2,6, 4,6,6,7,6
  588, 7,6,6,6,3, 5,6,6,6,6
  589, 7,6,6,6,3, 6,6,6,6,6
  590, 2,1,6,6,6,96,6,6,6,6
  591, 1,6,6,6,6, 2,1,6,6,6
  592, 4,6,6,4,6, 2,1,6,6,6
  593, 3,6,1,6,6, 3,6,2,6,6
  594, 2,1,6,6,6, 2,1,6,6,6
  595, 1,6,6,6,6,96,6,6,6,6
  596, 3,6,2,6,6, 4,6,6,4,6
  597, 7,6,6,6,3,96,6,6,6,6
  598, 7,6,6,6,4, 7,6,6,6,3
  599, 6,6,6,6,6, 6,6,6,6,6
  600, 1,6,6,6,6,96,6,6,6,6
  601, 4,6,6,3,6, 7,6,6,6,1
  602, 3,6,7,6,6, 2,1,6,6,6
  603, 4,6,6,3,6, 4,6,6,4,6
  604, 6,6,6,6,6,96,6,6,6,6
  605, 2,1,6,6,6,96,6,6,6,6
  606, 1,6,6,6,6, 1,6,6,6,6
  607, 6,6,6,6,6, 6,6,6,6,6
  608, 3,6,2,6,6,96,6,6,6,6
  609, 7,6,6,6,3, 7,6,6,6,3
  610, 2,1,6,6,6,96,6,6,6,6
  611, 4,6,6,4,6, 3,6,1,6,6
  612, 5,6,6,6,6, 2,2,6,6,6
  613, 1,6,6,6,6,96,6,6,6,6
  614, 1,6,6,6,6, 4,6,6,3,6
  615, 4,6,6,2,6,96,6,6,6,6
  616, 2,1,6,6,6, 2,1,6,6,6
  617, 6,6,6,6,6,96,6,6,6,6
  618, 7,6,6,6,4, 6,6,6,6,6
  619, 7,6,6,6,3,96,6,6,6,6
  620, 4,6,6,4,6,96,6,6,6,6
  621, 1,6,6,6,6,97,6,6,6,6
  622, 4,6,6,3,6,96,6,6,6,6
  623, 6,6,6,6,6, 6,6,6,6,6
  624, 4,6,6,4,6, 6,6,6,6,6
  625, 3,6,2,6,6,96,6,6,6,6
  626, 2,1,6,6,6,96,6,6,6,6
  627, 1,6,6,6,6, 1,6,6,6,6
  628, 1,6,6,6,6,96,6,6,6,6
  629, 7,6,6,6,1, 7,6,6,6,3
  630, 6,6,6,6,6,96,6,6,6,6
  631, 7,6,6,6,4, 7,6,6,6,3
  632, 2,1,6,6,6, 2,2,6,6,6
  633, 4,6,6,3,6,96,6,6,6,6
  634, 2,1,6,6,6, 4,6,6,2,6
  635, 6,6,6,6,6,96,6,6,6,6
  636, 6,6,6,6,6, 3,6,2,6,6
  637, 2,1,6,6,6, 2,1,6,6,6
  638, 6,6,6,6,6, 6,6,6,6,6
  639, 3,6,1,6,6, 4,6,6,1,6
  640, 6,6,6,6,6,96,6,6,6,6
  641, 7,6,6,6,3,96,6,6,6,6
  642,97,6,6,6,6,96,6,6,6,6
  643, 2,1,6,6,6, 4,6,6,4,6
  644, 2,1,6,6,6,96,6,6,6,6
  645, 1,6,6,6,6,96,6,6,6,6
  646, 4,6,6,4,6, 7,6,6,6,3
  647, 6,6,6,6,6, 7,6,6,6,3
  648, 6,6,6,6,6, 2,1,6,6,6
  649, 6,6,6,6,6, 2,1,6,6,6
  650, 4,6,6,3,6, 6,6,6,6,6
  651, 6,6,6,6,6, 6,6,6,6,6
  652, 2,1,6,6,6, 2,1,6,6,6
  653, 1,6,6,6,6, 1,6,6,6,6
  654, 7,6,6,6,3, 6,6,6,6,6
  655, 4,6,6,2,6,96,6,6,6,6
  656, 4,6,6,4,6, 4,6,6,3,6
  657, 2,1,6,6,6,96,6,6,6,6
  658, 2,1,6,6,6, 2,1,6,6,6
  659, 4,6,6,4,6, 3,6,1,6,6
  660, 2,1,6,6,6,96,6,6,6,6
  661, 3,6,2,6,6,96,6,6,6,6
  662, 4,6,6,2,6, 2,1,6,6,6
  663, 2,1,6,6,6,96,6,6,6,6
  664, 3,6,1,6,6, 2,1,6,6,6
  665, 4,6,6,3,6, 2,1,6,6,6
  666, 6,6,6,6,6, 6,6,6,6,6
  667, 2,1,6,6,6, 2,1,6,6,6
  668, 1,6,6,6,6, 2,1,6,6,6
  669, 2,1,6,6,6,96,6,6,6,6
  670, 7,6,6,6,3,96,6,6,6,6
  671, 4,6,6,3,6, 4,6,6,4,6
  672, 1,6,6,6,6,96,6,6,6,6
  673, 6,6,6,6,6, 6,6,6,6,6
  674, 7,6,6,6,4, 6,6,6,6,6
  675, 4,6,6,2,6,96,6,6,6,6
  676, 6,6,6,6,6,96,6,6,6,6
  677, 6,6,6,6,6, 5,6,6,6,6
  678, 3,6,2,6,6,96,6,6,6,6
  679, 5,6,6,6,6, 5,6,6,6,6
  680, 4,6,6,4,6,96,6,6,6,6
  681, 4,6,6,3,6, 5,6,6,6,6
  682, 5,6,6,6,6,96,6,6,6,6
  683, 2,1,6,6,6, 2,1,6,6,6
  684, 1,6,6,6,6,96,6,6,6,6
  685, 2,1,6,6,6,96,6,6,6,6
  686, 4,6,6,4,6, 4,6,6,3,6
  687, 3,6,2,6,6, 4,6,6,4,6
  688, 3,6,2,6,6,96,6,6,6,6
  689, 1,6,6,6,6,96,6,6,6,6
  690, 6,6,6,6,6, 6,6,6,6,6
  691, 6,6,6,6,6, 7,6,6,6,4
  692, 2,1,6,6,6, 4,6,6,3,6
  693, 2,1,6,6,6,96,6,6,6,6
  694, 6,6,6,6,6, 4,6,6,7,6
  695, 4,6,6,4,6,96,6,6,6,6
  696, 1,6,6,6,6, 1,6,6,6,6
  697, 4,6,6,4,6, 2,1,6,6,6
  698, 7,6,6,6,3, 7,6,6,6,3
  699, 2,2,6,6,6, 2,1,6,6,6
  700, 1,6,6,6,6,96,6,6,6,6
  701, 3,6,2,6,6,96,6,6,6,6
  702, 1,6,6,6,6,96,6,6,6,6
  703, 4,6,6,3,6, 1,6,6,6,6
  704, 3,6,2,6,6,96,6,6,6,6
  705, 7,6,6,6,4, 7,6,6,6,3
  706, 1,6,6,6,6,96,6,6,6,6
  707, 2,1,6,6,6,96,6,6,6,6
  708, 2,2,6,6,6, 1,6,6,6,6
  709, 6,6,6,6,6,96,6,6,6,6
  710, 4,6,6,3,6,96,6,6,6,6
  711, 1,6,6,6,6, 3,6,1,6,6
  712, 1,6,6,6,6,96,6,6,6,6
  713, 4,6,6,4,6,96,6,6,6,6
  714, 4,6,6,2,6,96,6,6,6,6
  715, 1,6,6,6,6,96,6,6,6,6
  716, 4,6,6,4,6, 2,1,6,6,6
  717, 3,6,2,6,6,96,6,6,6,6
  718, 3,6,2,6,6, 2,1,6,6,6
  719, 1,6,6,6,6,96,6,6,6,6
  720, 7,6,6,6,3, 6,6,6,6,6
  721, 5,6,6,6,6, 2,1,6,6,6
  722, 4,6,6,3,6, 4,6,6,3,6
  723, 4,6,6,2,6, 1,6,6,6,6
  724, 2,2,6,6,6, 2,1,6,6,6
  725, 1,6,6,6,6, 2,2,6,6,6
  726, 2,1,6,6,6, 4,6,6,3,6
  727, 2,1,6,6,6,96,6,6,6,6
  728, 4,6,6,3,6, 7,6,6,6,3
  729, 2,2,6,6,6, 1,6,6,6,6
  730, 1,6,6,6,6,96,6,6,6,6
  731, 2,2,6,6,6, 3,6,2,6,6
  732, 1,6,6,6,6,96,6,6,6,6
  733, 5,6,6,6,6, 5,6,6,6,6
  734, 1,6,6,6,6, 1,6,6,6,6
  735, 7,6,6,6,1,96,6,6,6,6
  736, 1,6,6,6,6,96,6,6,6,6
  737, 6,6,6,6,6, 6,6,6,6,6
  738, 5,6,6,6,6, 6,6,6,6,6
  739, 4,6,6,4,6, 4,6,6,3,6
  740, 6,6,6,6,6, 3,6,1,6,6
  741, 4,6,6,3,6,96,6,6,6,6
  742, 4,6,6,2,6, 3,6,2,6,6
  743, 3,6,1,6,6, 2,1,6,6,6
  744, 4,6,6,3,6, 4,6,6,1,6
  745, 1,6,6,6,6, 4,6,6,3,6
  746, 2,2,6,6,6, 2,1,6,6,6
  747, 7,6,6,6,2,96,6,6,6,6
  748, 2,1,6,6,6, 2,2,6,6,6
  749, 7,6,6,6,1, 7,6,6,6,1
  750, 4,6,6,4,6,96,6,6,6,6
  751, 1,6,6,6,6, 2,2,6,6,6
  752, 5,6,6,6,6, 2,1,6,6,6
  753, 2,1,6,6,6, 1,6,6,6,6
  754, 2,1,6,6,6, 2,1,6,6,6
  755, 4,6,6,3,6,96,6,6,6,6
  756, 3,6,2,6,6, 2,1,6,6,6
  757, 4,6,6,3,6, 2,1,6,6,6
  758, 2,1,6,6,6, 1,6,6,6,6
  759, 3,6,1,6,6,96,6,6,6,6
  760, 7,6,6,6,1, 4,6,6,4,6
  761, 5,6,6,6,6, 3,6,2,6,6
  762, 4,6,6,4,6, 4,6,6,4,6
  763, 5,6,6,6,6,96,6,6,6,6
  764, 2,1,6,6,6,96,6,6,6,6
  765, 3,6,2,6,6, 1,6,6,6,6
  766, 1,6,6,6,6,96,6,6,6,6
  767, 4,6,6,4,6, 4,6,6,4,6
  768, 1,6,6,6,6,96,6,6,6,6
  769, 2,1,6,6,6, 2,1,6,6,6
  770, 1,6,6,6,6,96,6,6,6,6
  771, 2,1,6,6,6,97,6,6,6,6
  772, 2,2,6,6,6, 1,6,6,6,6
  773, 6,6,6,6,6, 6,6,6,6,6
  774, 7,6,6,6,3, 6,6,6,6,6
  775,99,6,6,6,3, 7,6,6,6,3
  776, 5,6,6,6,6, 5,6,6,6,6
  777, 2,1,6,6,6,96,6,6,6,6
  778, 2,2,6,6,6, 5,6,6,6,6
  779,99,6,6,4,6,98,6,6,6,6
  780, 4,6,6,4,6, 2,1,6,6,6
  781, 2,2,6,6,6, 6,6,6,6,6
  782, 3,6,1,6,6, 6,6,6,6,6
  783, 4,6,6,4,6, 2,1,6,6,6
  784, 4,6,6,2,6, 4,6,6,4,6
  785, 2,1,6,6,6, 1,6,6,6,6
  786, 4,6,6,1,6,96,6,6,6,6
  787, 7,6,6,6,4,96,6,6,6,6
  788, 1,6,6,6,6, 1,6,6,6,6
  789, 2,1,6,6,6, 3,6,1,6,6
  790, 2,2,6,6,6, 4,6,6,3,6
  791, 3,6,2,6,6,98,6,6,6,6
  792, 1,6,6,6,6,96,6,6,6,6
  793, 1,6,6,6,6,96,6,6,6,6
  794, 4,6,6,3,6, 6,6,6,6,6
  795, 2,2,6,6,6,96,6,6,6,6
  796, 3,6,2,6,6,96,6,6,6,6
  797, 4,6,6,4,6, 4,6,6,3,6
  798, 5,6,6,6,6,96,6,6,6,6
  799, 2,1,6,6,6, 2,1,6,6,6
  800, 3,6,2,6,6, 4,6,6,3,6
  801, 4,6,6,3,6,96,6,6,6,6
  802, 7,6,6,6,3,96,6,6,6,6
  803, 2,1,6,6,6, 2,1,6,6,6
  804, 7,6,6,6,3, 6,6,6,6,6
  805, 4,6,6,3,6,96,6,6,6,6
  806, 4,6,6,3,6, 7,6,6,6,3
  807,99,6,6,6,6,96,6,6,6,6
  808, 6,6,6,6,6, 4,6,6,4,6
  809, 6,6,6,6,6, 7,6,6,6,3
  810, 6,6,6,6,6, 4,6,6,4,6
  811, 1,6,6,6,6, 2,1,6,6,6
  812, 1,6,6,6,6,96,6,6,6,6
  813, 7,6,6,6,3, 6,6,6,6,6
  814, 6,6,6,6,6, 7,6,6,6,3
  815, 2,1,6,6,6, 6,6,6,6,6
  816, 2,1,6,6,6, 7,6,6,6,3
  817, 1,6,6,6,6,96,6,6,6,6
  818, 1,6,6,6,6, 7,6,6,6,9
  819, 1,6,6,6,6,97,6,6,6,6
  820, 6,6,6,6,6, 5,6,6,6,6
  821, 7,6,6,6,1,96,6,6,6,6
  822, 1,6,6,6,6,96,6,6,6,6
  823, 1,6,6,6,6,96,6,6,6,6
  824, 4,6,6,4,6,97,6,6,6,6
  825, 6,6,6,6,6, 6,6,6,6,6
  826, 6,6,6,6,6,96,6,6,6,6
  827, 2,1,6,6,6,96,6,6,6,6
  828, 6,6,6,6,6, 1,6,6,6,6
  829, 4,6,6,2,6, 3,6,1,6,6
  830, 3,6,2,6,6, 3,6,2,6,6
  831, 3,6,2,6,6, 3,6,2,6,6
  832, 1,6,6,6,6, 2,1,6,6,6
  833, 3,6,2,6,6, 1,6,6,6,6
  834, 2,1,6,6,6,97,6,6,6,6
  835, 6,6,6,6,6, 6,6,6,6,6
  836, 2,1,6,6,6, 5,6,6,6,6
  837, 4,6,6,3,6, 2,1,6,6,6
  838, 6,6,6,6,6, 6,6,6,6,6
  839, 4,6,6,3,6,96,6,6,6,6
  840, 4,6,6,3,6, 4,6,6,3,6
  841, 1,6,6,6,6, 1,6,6,6,6
  842, 1,6,6,6,6,96,6,6,6,6
  843, 6,6,6,6,6,96,6,6,6,6
  844, 4,6,6,2,6, 4,6,6,4,6
  845, 4,6,6,4,6,96,6,6,6,6
  846, 2,1,6,6,6,96,6,6,6,6
  847, 6,6,6,6,6,96,6,6,6,6
  848, 5,6,6,6,6,96,6,6,6,6
  849, 2,1,6,6,6, 1,6,6,6,6
  850, 6,6,6,6,6, 2,1,6,6,6
  851, 6,6,6,6,6, 6,6,6,6,6
  852, 2,1,6,6,6,96,6,6,6,6
  853, 2,1,6,6,6, 1,6,6,6,6
  854, 6,6,6,6,6,96,6,6,6,6
  855, 2,1,6,6,6,96,6,6,6,6
  856, 4,6,6,3,6,96,6,6,6,6
  857, 6,6,6,6,6, 7,6,6,6,3
  858, 4,6,6,4,6, 6,6,6,6,6
  859, 4,6,6,4,6,96,6,6,6,6
  860, 4,6,6,3,6, 2,1,6,6,6
  861, 3,6,2,6,6,96,6,6,6,6
  862, 7,6,6,6,3, 7,6,6,6,3
  863, 1,6,6,6,6,96,6,6,6,6
  864, 3,6,2,6,6, 6,6,6,6,6
  865, 1,6,6,6,6,97,6,6,6,6
  866, 6,6,6,6,6, 6,6,6,6,6
  867, 7,6,6,6,3, 6,6,6,6,6
  868, 2,1,6,6,6, 4,6,6,2,6
  869, 6,6,6,6,6, 5,6,6,6,6
  870, 4,6,6,2,6, 2,1,6,6,6
  871, 4,6,6,3,6, 3,6,2,6,6
  872, 4,6,6,3,6, 2,1,6,6,6
  873, 2,2,6,6,6, 2,1,6,6,6
  874, 3,6,2,6,6, 6,6,6,6,6
  875, 2,1,6,6,6, 2,2,6,6,6
  876, 7,6,6,6,1, 2,1,6,6,6
  877, 2,1,6,6,6, 4,6,6,4,6
  878, 2,1,6,6,6,97,6,6,6,6
  879, 5,6,6,6,6, 6,6,6,6,6
  880, 4,6,6,2,6, 2,1,6,6,6
  881, 5,6,6,6,6, 4,6,6,3,6
  882, 6,6,6,6,6, 7,6,6,6,3
  883, 6,6,6,6,6,96,6,6,6,6
  884, 4,6,6,3,6, 3,6,7,6,6
  885, 2,1,6,6,6,96,6,6,6,6
  886, 2,1,6,6,6, 3,6,2,6,6
  887, 6,6,6,6,6, 2,1,6,6,6
  888, 6,6,6,6,6, 6,6,6,6,6
  889, 1,6,6,6,6,96,6,6,6,6
  890, 2,1,6,6,6,96,6,6,6,6
  891, 1,6,6,6,6,96,6,6,6,6
  892, 6,6,6,6,6,96,6,6,6,6
  893, 6,6,6,6,6,96,6,6,6,6
  894, 4,6,6,3,6, 2,1,6,6,6
  895, 4,6,6,4,6, 2,1,6,6,6
  896, 2,1,6,6,6, 3,6,2,6,6
  897, 6,6,6,6,6,96,6,6,6,6
  898, 4,6,6,4,6, 2,1,6,6,6
  899, 6,6,6,6,6, 7,6,6,6,4
  900, 3,6,1,6,6, 2,2,6,6,6
  901, 7,6,6,6,3, 6,6,6,6,6
  902, 2,1,6,6,6,96,6,6,6,6
  903, 1,6,6,6,6,96,6,6,6,6
  904, 2,1,6,6,6, 4,6,6,3,6
  905, 2,1,6,6,6, 4,6,6,3,6
  906, 2,1,6,6,6,96,6,6,6,6
  907, 4,6,6,3,6,96,6,6,6,6
  908, 1,6,6,6,6,97,6,6,6,6
  909, 6,6,6,6,6, 2,1,6,6,6
  910, 1,6,6,6,6,96,6,6,6,6
  911,97,6,6,6,6, 2,1,6,6,6
  912, 6,6,6,6,6, 7,6,6,6,3
  913, 5,6,6,6,6,96,6,6,6,6
  914, 4,6,6,3,6, 4,6,6,4,6
  915, 3,6,1,6,6, 7,6,6,6,3
  916, 4,6,6,3,6, 7,6,6,6,3
  917, 2,1,6,6,6,96,6,6,6,6
  918, 6,6,6,6,6, 6,6,6,6,6
  919, 1,6,6,6,6,96,6,6,6,6
  920, 3,6,2,6,6,96,6,6,6,6
  921, 2,1,6,6,6, 5,6,6,6,6
  922, 4,6,6,3,6,96,6,6,6,6
  923, 4,6,6,4,6, 7,6,6,6,3
  924, 4,6,6,3,6,96,6,6,6,6
  925, 6,6,6,6,6, 2,1,6,6,6
  926, 3,6,2,6,6,96,6,6,6,6
  927, 4,6,6,3,6,96,6,6,6,6
  928, 7,6,6,6,1, 2,1,6,6,6
  929, 6,6,6,6,6, 6,6,6,6,6
  930, 7,6,6,6,3, 2,1,6,6,6
  931, 1,6,6,6,6, 4,6,6,3,6
  932, 6,6,6,6,6, 7,6,6,6,3
  933, 1,6,6,6,6, 1,6,6,6,6
  934, 4,6,6,4,6, 3,6,1,6,6
  935, 1,6,6,6,6,96,6,6,6,6
  936, 2,1,6,6,6, 2,1,6,6,6
  937, 6,6,6,6,6, 2,1,6,6,6
  938, 6,6,6,6,6,96,6,6,6,6
  939, 4,6,6,4,6,96,6,6,6,6
  940, 4,6,6,3,6, 6,6,6,6,6
  941, 6,6,6,6,6, 4,6,6,4,6
  942, 6,6,6,6,6, 4,6,6,3,6
  943, 2,1,6,6,6, 4,6,6,3,6
  944, 6,6,6,6,6,96,6,6,6,6
  945, 7,6,6,6,4, 6,6,6,6,6
  946, 1,6,6,6,6,97,6,6,6,6
  947, 5,6,6,6,6, 4,6,6,4,6
  948, 2,1,6,6,6,96,6,6,6,6
  949, 3,6,2,6,6,96,6,6,6,6
  950, 6,6,6,6,6, 7,6,6,6,2
  951, 3,6,2,6,6,96,6,6,6,6
  952, 1,6,6,6,6, 1,6,6,6,6
  953, 4,6,6,3,6, 6,6,6,6,6
  954, 2,1,6,6,6,96,6,6,6,6
  955, 2,2,6,6,6,96,6,6,6,6
  956, 7,6,6,6,3, 6,6,6,6,6
  957,97,6,6,6,6,97,6,6,6,6
  958, 1,6,6,6,6,96,6,6,6,6
  959, 2,1,6,6,6,96,6,6,6,6
  960, 2,1,6,6,6, 2,2,6,6,6
  961, 2,1,6,6,6,96,6,6,6,6
  962, 4,6,6,3,6, 4,6,6,3,6
  963, 2,1,6,6,6, 6,6,6,6,6
  964, 2,1,6,6,6, 2,1,6,6,6
  965, 5,6,6,6,6, 7,6,6,6,7
  966, 2,1,6,6,6, 4,6,6,7,6
  967, 7,6,6,6,3,96,6,6,6,6
  968, 7,6,6,6,3, 4,6,6,4,6
  969, 7,6,6,6,3, 7,6,6,6,4
  970, 4,6,6,3,6,96,6,6,6,6
  971, 6,6,6,6,6, 2,1,6,6,6
  972, 7,6,6,6,2, 7,6,6,6,3
  973, 1,6,6,6,6,97,6,6,6,6
  974, 4,6,6,3,6,96,6,6,6,6
  975, 6,6,6,6,6, 4,6,6,2,6
  976, 1,6,6,6,6,96,6,6,6,6
  977, 4,6,6,1,6,96,6,6,6,6
  978, 2,1,6,6,6, 2,1,6,6,6
  979, 1,6,6,6,6, 2,1,6,6,6
  980, 1,6,6,6,6, 3,6,7,6,6
  981, 2,1,6,6,6,96,6,6,6,6
  982, 2,2,6,6,6,96,6,6,6,6
  983, 4,6,6,4,6,96,6,6,6,6
  984, 2,2,6,6,6,96,6,6,6,6
  985, 6,6,6,6,6, 5,6,6,6,6
  986, 6,6,6,6,6, 6,6,6,6,6
  987, 7,6,6,6,2, 4,6,6,4,6
  988, 1,6,6,6,6,96,6,6,6,6
  989, 1,6,6,6,6,96,6,6,6,6
  990, 2,1,6,6,6, 4,6,6,3,6
  991, 3,6,1,6,6,96,6,6,6,6
  992, 5,6,6,6,6, 5,6,6,6,6
  993, 1,6,6,6,6,96,6,6,6,6
  994, 6,6,6,6,6,96,6,6,6,6
  995, 2,1,6,6,6, 5,6,6,6,6
  996, 6,6,6,6,6, 7,6,6,6,3
  997, 4,6,6,4,6, 4,6,6,4,6
  998,99,6,6,6,6,96,6,6,6,6
  999, 2,2,6,6,6, 3,6,1,6,6
 1000, 3,6,1,6,6, 5,6,6,6,6
 1001, 7,6,6,6,3,96,6,6,6,6
 1002, 4,6,6,3,6, 2,1,6,6,6
 1003, 2,2,6,6,6, 2,1,6,6,6
 1004, 6,6,6,6,6,96,6,6,6,6
 1005, 1,6,6,6,6,96,6,6,6,6
 1006, 4,6,6,4,6, 4,6,6,4,6
 1007, 4,6,6,4,6, 7,6,6,6,3
 1008, 7,6,6,6,3, 6,6,6,6,6
 1009,97,6,6,6,6,96,6,6,6,6
 1010, 4,6,6,3,6, 6,6,6,6,6
 1011, 4,6,6,3,6, 6,6,6,6,6
 1012, 1,6,6,6,6, 1,6,6,6,6
 1013, 3,6,2,6,6, 4,6,6,4,6
 1014, 6,6,6,6,6, 3,6,2,6,6
 1015, 2,2,6,6,6, 2,1,6,6,6
 1016, 3,6,7,6,6,96,6,6,6,6
 1017, 2,1,6,6,6, 1,6,6,6,6
 1018, 4,6,6,2,6,96,6,6,6,6
 1019, 2,1,6,6,6,96,6,6,6,6
 1020, 5,6,6,6,6, 1,6,6,6,6
 1021, 6,6,6,6,6, 7,6,6,6,3
 1022, 3,6,1,6,6,96,6,6,6,6
 1023, 3,6,1,6,6, 2,1,6,6,6
 1024, 2,1,6,6,6,96,6,6,6,6
 1025, 1,6,6,6,6,96,6,6,6,6
 1026,98,6,6,6,6,98,6,6,6,6
 1027, 4,6,6,4,6,97,6,6,6,6
 1028, 7,6,6,6,1, 6,6,6,6,6
 1029, 2,2,6,6,6, 2,1,6,6,6
 1030, 2,1,6,6,6,96,6,6,6,6
 1031, 3,6,1,6,6, 3,6,1,6,6
 1032, 2,1,6,6,6,96,6,6,6,6
 1033, 6,6,6,6,6,96,6,6,6,6
 1034, 4,6,6,4,6, 4,6,6,4,6
 1035, 6,6,6,6,6, 4,6,6,3,6
 1036, 5,6,6,6,6, 2,1,6,6,6
 1037, 6,6,6,6,6,96,6,6,6,6
 1038, 4,6,6,4,6, 7,6,6,6,3
 1039, 2,1,6,6,6, 7,6,6,6,3
 1040, 2,1,6,6,6, 2,1,6,6,6
 1041, 7,6,6,6,2,96,6,6,6,6
 1042, 5,6,6,6,6, 5,6,6,6,6
 1043, 2,1,6,6,6,96,6,6,6,6
 1044, 3,6,2,6,6,96,6,6,6,6
 1045, 6,6,6,6,6, 6,6,6,6,6
 1046, 1,6,6,6,6, 1,6,6,6,6
 1047, 4,6,6,3,6,96,6,6,6,6
 1048, 4,6,6,3,6,96,6,6,6,6
 1049, 1,6,6,6,6,96,6,6,6,6
 1050, 4,6,6,4,6, 5,6,6,6,6
 1051, 4,6,6,4,6,96,6,6,6,6
 1052, 5,6,6,6,6,96,6,6,6,6
 1053, 7,6,6,6,4, 7,6,6,6,4
 1054, 4,6,6,3,6, 4,6,6,3,6
 1055, 6,6,6,6,6, 6,6,6,6,6
 1056, 6,6,6,6,6,96,6,6,6,6
 1057, 6,6,6,6,6, 6,6,6,6,6
 1058, 2,1,6,6,6, 2,1,6,6,6
 1059, 3,6,2,6,6, 1,6,6,6,6
 1060, 4,6,6,3,6,96,6,6,6,6
 1061, 2,1,6,6,6, 1,6,6,6,6
 1062, 4,6,6,4,6,96,6,6,6,6
 1063, 4,6,6,4,6, 4,6,6,4,6
 1064, 6,6,6,6,6, 6,6,6,6,6
 1065, 4,6,6,3,6,96,6,6,6,6
 1066, 1,6,6,6,6,96,6,6,6,6
 1067, 2,1,6,6,6, 2,1,6,6,6
 1068, 4,6,6,4,6, 4,6,6,3,6
 1069, 2,1,6,6,6, 2,1,6,6,6
 1070, 6,6,6,6,6,96,6,6,6,6
 1071, 2,1,6,6,6, 6,6,6,6,6
 1072, 4,6,6,2,6, 2,1,6,6,6
 1073, 2,2,6,6,6, 1,6,6,6,6
 1074, 2,1,6,6,6,96,6,6,6,6
 1075, 3,6,2,6,6, 1,6,6,6,6
 1076,97,6,6,6,6,96,6,6,6,6
 1077, 2,1,6,6,6, 4,6,6,3,6
 1078, 2,1,6,6,6, 2,1,6,6,6
 1079, 3,6,2,6,6, 4,6,6,3,6
 1080, 4,6,6,3,6, 2,2,6,6,6
 1081, 1,6,6,6,6, 6,6,6,6,6
 1082, 4,6,6,2,6, 6,6,6,6,6
 1083, 6,6,6,6,6, 6,6,6,6,6
 1084, 6,6,6,6,6, 2,1,6,6,6
 1085, 2,1,6,6,6, 5,6,6,6,6
 1086, 4,6,6,3,6, 5,6,6,6,6
 1087, 4,6,6,3,6, 1,6,6,6,6
 1088, 2,1,6,6,6,96,6,6,6,6
 1089, 2,1,6,6,6,96,6,6,6,6
 1090, 3,6,2,6,6,96,6,6,6,6
 1091, 3,6,2,6,6, 2,1,6,6,6
 1092, 2,1,6,6,6, 2,1,6,6,6
 1093, 3,6,1,6,6, 2,1,6,6,6
 1094, 4,6,6,3,6,96,6,6,6,6
 1095, 4,6,6,3,6,96,6,6,6,6
 1096, 2,1,6,6,6, 2,1,6,6,6
 1097,99,6,6,6,3,96,6,6,6,6
 1098, 4,6,6,3,6, 4,6,6,3,6
 1099, 6,6,6,6,6,97,6,6,6,6
 1100, 1,6,6,6,6,96,6,6,6,6
 1101, 7,6,6,6,3, 6,6,6,6,6
 1102, 4,6,6,3,6,96,6,6,6,6
 1103, 6,6,6,6,6, 6,6,6,6,6
 1104, 5,6,6,6,6, 4,6,6,3,6
 1105, 2,1,6,6,6,96,6,6,6,6
 1106, 1,6,6,6,6, 1,6,6,6,6
 1107, 6,6,6,6,6,99,6,6,6,6
 1108, 5,6,6,6,6, 4,6,6,3,6
 1109, 6,6,6,6,6, 4,6,6,3,6
 1110, 6,6,6,6,6, 6,6,6,6,6
 1111, 4,6,6,4,6,96,6,6,6,6
 1112, 4,6,6,3,6,96,6,6,6,6
 1113, 2,1,6,6,6, 4,6,6,4,6
 1114, 3,6,1,6,6, 5,6,6,6,6
 1115, 2,1,6,6,6, 3,6,1,6,6
 1116, 1,6,6,6,6,96,6,6,6,6
